DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
10/24/1990,0.010607846,0.023679461,0.001292556,0.004858982,-0.005593686,-0.016879486,-0.005604345,0.010171885,0.029465771,-0.002659039,0.003511764,,0.003665688,0.046438095,,0.01785506,0.011543714,-0.000367915,0.000467323,0.001886441,,0.000863776,0.010958416,-0.001261856,0.003842755,0.006827459,0.000620553,-0.00092706,0.011170731
10/25/1990,0.006859568,0.014722145,-0.001322945,-0.005545661,-0.001091606,0.016513274,-0.002080143,-0.001854371,0.008197215,0.002556301,0.014241728,,-0.004005117,0.011461218,,0.001143118,-0.001231394,0.006850336,-0.008886598,0.019355873,,0.002248266,-0.004347662,0.001717325,0.002414403,0.002818716,0.008960737,0.001317756,-0.000831539
10/26/1990,0.012355008,-5.45811E-05,-0.005915287,0.005957198,0.003381196,0.007186048,-0.00949008,0.015039029,-0.021682902,0.007210281,0.012352142,,-0.000245771,-0.029816613,,0.000210681,0.018208805,0.004234681,0.005079254,-0.063254111,,-0.007730441,-0.006107112,0.00700581,0.010757848,0.012931682,0.007610203,0.006948516,0.016959447
10/29/1990,0.001826443,0.042854453,0.014379329,0.002472902,0.001366029,0.005302072,0.001910719,-0.000532793,-0.01633763,-0.005866845,-0.002607651,,-6.57777E-05,-6.3279E-05,,0.006016831,-0.001637728,-0.012398096,0.009167906,0.014826571,,0.008332018,0.016829643,0.003223371,0.000692006,-0.000766024,-0.000264467,0.003182408,-0.001290778
10/30/1990,0.011772837,0.02185076,-0.00556095,-0.005404203,0.001845346,0.002455898,0.014193155,0.010819137,-0.015534647,-0.001361248,0.0089545,,0.007003033,0.02187657,,-0.005911368,0.004237153,-0.012532345,0.003977748,-0.0190589,,-0.007006707,0.025163079,-0.004405061,0.000858168,0.003901811,0.003913851,-0.00445956,0.004431676
10/31/1990,-0.090475368,0.009732454,0.000439267,0.000949761,0.006597653,0.008758199,-0.008950078,0.009732986,0.039199883,0.007501034,0.019464289,,0.007925976,-0.014097769,,0.007229022,0.000459665,-0.00940278,-0.019318038,0.022003299,,-0.006787979,0.002043638,0.005899229,0.003614996,0.002304987,0.010884343,0.005629516,-0.003405652
11/01/1990,0.003360545,-8.29799E-05,-0.001439723,0.004580256,0.008540015,0.001851098,-0.00696,-7.15618E-05,0.004669199,7.7745E-05,0.006334584,,-0.001920165,-0.015878911,,-0.000482111,0.014680022,0.008112004,-0.003498236,-0.011549476,,0.015602539,0.009390943,-0.007732107,0.004291638,0.010105582,0.003556057,-0.007110889,0.013985319
11/02/1990,-0.005672536,-0.008647423,-0.000758147,0.001791065,0.011704943,-0.002965254,0.003104062,0.009671381,-0.011031121,0.012310437,-0.001822161,,0.002452196,0.004539569,,0.001806631,-0.014051616,-0.000752062,-0.021638995,-0.0214602,,-0.008286592,-0.002275284,-0.004115661,-0.006760908,-0.008017406,0.001138223,-0.003814131,-0.013470307
11/05/1990,-0.005751571,-0.009292724,0.011735283,0.002015196,-0.011385994,0.001368929,-0.002982087,0.009108519,0.010070267,0.005542164,-0.007216828,,0.004730937,-0.016355296,,0.010754055,-0.007317955,0.012749859,0.034422579,-0.022488919,,-0.001983419,-0.000437494,-0.008001073,-0.005521456,-0.004339001,2.71198E-06,-0.007486879,-0.007033614
11/06/1990,-0.004361347,-0.014221782,-0.003119746,-0.000758585,0.011622307,0.008783067,0.005346243,0.008079492,-0.014153422,0.001000227,-0.006314505,,-0.000912742,-0.005236132,,0.003986096,0.009662835,0.001218621,0.014417479,-0.017188613,,0.005286888,-0.001569469,-0.000575343,0.003634277,0.005634337,0.000222909,-0.00058484,0.008953633
11/07/1990,-0.000994544,0.02184659,0.011558568,-0.004180713,-0.007815129,0.017217176,0.003178356,0.014619583,0.005359864,0.011768752,0.00228441,,0.002665785,0.051987366,,0.003301735,-0.002041882,0.012784903,-0.02159583,-0.030945827,,0.004488728,0.002111583,0.002370072,0.001622621,0.001269687,0.00738814,0.002030622,-0.001926881
11/08/1990,-0.004215309,-0.005807413,0.019862931,0.003046107,-0.01185409,0.001516639,0.004529902,-0.005647532,0.01841281,-0.003567893,0.003801539,,-0.001118978,0.02355392,,-0.003578062,-0.003473768,-0.009092065,-0.010339822,0.005179287,,0.017037295,0.003151295,-0.009120846,-0.0041862,-0.001853582,0.000264787,-0.008494284,-0.003251219
11/09/1990,-0.000437509,0.020764841,-0.008924481,0.001851877,-0.005017217,-0.008373398,-0.008165854,0.00390045,-0.01654682,0.000373554,-0.003947704,,-0.004382022,-0.014198237,,-0.00138537,-0.00851715,-0.007990737,-0.004951404,0.057696002,,-0.010065214,-0.008523018,-0.004747169,-0.005844242,-0.006359056,-0.003918629,-0.004403383,-0.008081928
11/12/1990,-0.000296586,-0.021711915,0.00799249,0.006425112,0.005784573,-0.006354311,0.003463149,-0.01519333,0.008384716,-0.003461269,-0.005497255,,-0.002776038,0.017357726,,-0.007238431,-9.29703E-05,-0.002594075,-0.004862105,-0.007950147,,0.02100464,-0.003595459,-0.006579973,-0.003158237,-0.001549945,-0.004904022,-0.0058982,2.39106E-05
11/13/1990,-0.001458149,-0.020342938,0.00012806,-0.005541266,0.003444706,0.004017265,-0.004673408,0.023889824,0.004451091,-0.007545051,-0.000995938,,0.001859919,-0.003971632,,-0.0082487,-0.03148405,0.009032806,0.017270459,-0.013007002,,-0.007900664,0.020940832,0.001796915,-0.011942695,-0.018368098,0.000731766,0.001407454,-0.029719726
11/14/1990,0.006617847,-0.001042445,0.00807347,0.003436089,0.007086048,0.009864963,0.006187712,0.004228175,0.016224294,-0.000167455,0.004124066,,-0.004870853,-0.008734615,,0.00867293,0.006803581,-0.004087414,0.009526879,-0.096392573,,0.005503914,-0.004539621,-0.006258597,0.001756565,0.005581876,0.004460382,-0.005747639,0.006329286
11/15/1990,-0.005701165,-0.01367772,0.01018142,0.001392456,0.007512579,-0.007804581,0.010512512,-0.003582802,-0.018433563,0.001709668,-0.004510337,,0.001651547,-0.074801467,,0.002551159,0.013516807,0.001688216,-0.019381066,0.043359584,,0.004588801,-0.006215342,-0.000780217,0.004354817,0.006776711,-0.002965364,-0.000664649,0.012685337
11/16/1990,0.001741051,0.000405795,-0.006747979,0.004171301,0.000328578,-0.004979714,0.003132676,0.005682179,0.009109836,-0.002964407,-0.000719391,,-0.003317518,0.005491714,,-5.68796E-05,-0.001808751,-0.006806373,0.016879345,0.00144692,,0.002320385,0.005588219,0.001803061,-0.000403978,-0.001437098,-0.001417684,0.001929291,-0.00168714
11/19/1990,-0.000322701,-0.005855085,0.008357603,-6.23839E-06,-0.013856805,-0.015932731,-0.000308674,-0.012464378,-0.012625364,-0.008119524,-0.010284774,,-0.001139342,-0.040116574,,-7.88433E-05,-0.011197922,0.005250446,-0.004678245,0.00846645,,-0.000836104,-0.004043005,-0.0019673,-0.007234211,-0.009707661,-0.008970481,-0.00186254,-0.010546374
11/20/1990,-0.007825591,-0.008166579,0.010696307,0.00455065,0.006354164,0.005658773,0.00821012,0.001581865,-0.010837997,-0.002986365,-0.003657175,,0.00524919,-0.110732891,,-7.69115E-05,0.004910278,-0.008107147,-0.019874597,-0.025794246,,-0.003330162,0.02217942,0.002375171,0.002410264,0.002426873,-0.001152568,0.002491602,0.004392236
11/21/1990,-0.010941253,0.020038289,-0.001139694,0.002919282,0.003339254,-9.94774E-06,0.00524471,-0.003447051,0.001547908,0.002258065,-0.004312824,,0.001797859,0.049814209,,-8.26267E-05,0.005409674,0.001458275,0.000196213,0.022928255,,0.005978929,-0.011829292,0.002427059,0.002629976,0.00272601,-0.001087359,0.002453457,0.004897327
11/22/1990,-0.008308366,-0.006756104,-0.000276064,0.002046903,0.001162241,-0.018349377,-0.002729725,0.001686471,-0.00735488,-0.002053197,0.000583537,,-0.000815142,-0.013098048,,0.005164827,-0.015542936,0.004875273,-0.007754155,0.005528353,,0.000158185,0.011603364,-0.000263429,-0.006892216,-0.010028459,-0.002445922,-0.000139469,-0.014858727
11/23/1990,-0.008339012,0.002970015,0.002154126,0.002111057,-0.00409265,0.006854334,-0.011563963,-0.000283404,0.008775211,-0.006646004,-0.01999354,,0.003590273,-0.004431268,,-0.006937296,-0.000147578,0.005406018,-0.017995433,-0.01232064,,0.00210721,0.005868942,0.000784016,-0.00178491,-0.003012318,-0.008083951,0.000855373,-0.000319639
11/26/1990,0.020272039,0.002596508,0.001758529,-0.002330318,0.009952456,0.007482751,0.003463457,0.005009138,-0.011062179,0.013098254,0.004135416,,0.009557168,-0.007829726,,-0.004570809,-0.008512234,-0.007828411,0.008472077,0.010794833,,-0.000271884,-0.025527454,-0.003464623,-0.00317231,-0.003032114,0.004220222,-0.003403553,-0.007203242
11/27/1990,0.00615459,0.010356989,0.007557625,-0.004089792,0.001614804,0.006865278,0.002926166,0.008247798,0.016635672,-0.005858236,-0.004167762,,-0.009965043,0.001476549,,0.00773349,0.001084586,0.013922913,-0.02956622,0.00236047,,-0.000550531,-0.009560744,-0.00274232,-0.00039809,0.000725736,0.000612529,-0.002814945,0.001004387
11/28/1990,-0.008623544,0.005753536,-0.005513112,0.005979031,0.002390607,0.007700044,-0.005760375,-0.006866408,-0.020065817,-0.001213026,0.009352601,,-0.000565948,0.00698512,,-0.004060306,0.007741484,0.000192086,-0.000189147,-0.016535709,,-0.002672305,-0.008769835,0.000188839,0.003986309,0.005800513,0.003822176,0.000500516,0.00693458
11/29/1990,0.014328526,0.018056093,-0.002896382,0.000489844,-0.000193208,-0.002945902,-0.001737488,-0.004893517,0.00861048,-0.008841049,0.005936245,,0.003880735,0.004877973,,-0.005380558,0.004772034,-0.004108868,-0.011708142,0.004705621,,-0.001905488,-0.003718762,0.000141107,0.002053085,0.002961419,-0.000346366,0.000159982,0.00497364
11/30/1990,0.069470621,-0.031953041,0.000582697,0.002751751,-0.010546885,-0.0044824,0.000689096,0.006894529,-0.022227817,-0.008123756,-0.020107869,,-0.000846064,0.020152651,,-0.00309531,-0.018860817,-0.0057062,0.013007314,-0.018692774,,-9.65675E-05,0.012804296,-0.003169794,-0.01004055,-0.013295501,-0.01033394,-0.002849197,-0.015693965
12/03/1990,-0.007949386,-0.023831583,0.001721231,0.001208196,-0.014538931,-0.009465724,-0.008396516,-0.015682588,0.024975646,-0.016699024,-0.004393353,,-0.008264958,-0.002708497,,-0.01471737,-0.019847474,-0.005336306,-0.004395387,0.01412939,,-0.002339565,-0.01112336,-0.001015834,-0.009639554,-0.014449651,-0.008612214,-0.000907501,-0.018959372
12/04/1990,3.4531E-06,-0.000806103,0.010952718,0.00638795,0.001494811,0.014110281,0.004566225,0.004750294,0.003751369,-0.014332602,0.005580192,,-0.003796058,0.017455576,,0.001381245,0.02193322,-0.001574639,0.004621944,0.015605271,,-0.006939808,0.008892052,-0.002735245,0.007674391,0.013559749,0.003648449,-0.00228991,0.020353301
12/05/1990,-0.003946881,0.000503904,-0.006150849,0.007015238,-0.004633648,-0.000527048,-0.001489325,-0.005375153,-0.004762333,-0.002636682,0.001603217,,-0.009142332,0.000513494,,-0.000446587,-0.014716983,-0.00713984,-0.020119442,-0.01627215,,0.001710825,0.005429059,-0.003839208,-0.006831064,-0.008495401,-0.000914006,-0.003304757,-0.014095056
12/06/1990,0.00614694,0.022415155,0.01330117,0.001311742,0.001738918,-0.017085371,-0.002491626,-1.98412E-05,-0.00078723,-0.022039013,-0.007374989,,-0.000916686,-0.006878449,,-0.005166384,-0.019658919,0.006012448,-0.019016751,-0.021733567,,-0.011679317,-0.005992786,-0.00383726,-0.010386254,-0.01404649,-0.008592818,-0.00358111,-0.018341418
12/07/1990,-0.010357149,0.006982277,-0.002203428,0.003889457,0.004327296,-0.00761992,-0.001098226,-0.002730569,0.002280896,-0.007978729,-0.000574635,,-0.004493374,-0.013698705,,-0.009255616,-0.038482383,0.012474627,0.0120029,0.042601466,,0.008130968,0.006099391,0.002640271,-0.013075684,-0.021950265,-0.002242332,0.00270272,-0.036150223
12/10/1990,0.012670296,0.019390906,-0.024564635,0.007124806,-0.001944639,-0.003526648,0.015742876,-0.0077824,-0.008162987,0.012116822,0.000754206,,-0.00708468,-0.000824788,,0.000298374,-0.007477272,0.005368368,-0.003822458,-0.007487844,,0.003607084,0.021384395,0.00238296,-0.001122599,-0.003151895,0.001218993,0.002620294,-0.006653659
12/11/1990,-0.008194285,0.005191482,-0.016420346,0.001977031,0.005935107,0.016147309,0.005271851,0.007777223,0.008219469,0.005242962,0.006165117,,0.00783242,0.055203724,,0.004994576,-0.011155615,-0.01028268,0.002533489,0.008981221,,-0.005493794,-0.041791717,-0.000671532,-0.002603821,-0.003728593,0.00577807,-0.000538373,-0.010521821
12/12/1990,-0.005124906,0.004406363,0.01554398,0.004329676,-0.014017597,-0.010051349,0.013429986,-0.015168926,0.033059194,0.006884568,0.001406958,,0.002561593,-0.005994534,,-0.008871836,0.002237813,-0.002788478,-0.020072082,-0.012504344,,0.007108503,0.029672187,-0.002063231,-0.000299481,0.000730335,-0.001371947,-0.001741014,0.001993739
12/13/1990,0.023983542,-0.009473172,-0.020972903,-0.00155809,-0.003873569,-0.004997695,0.001595768,0.007460549,0.002056724,0.001170445,-0.002550731,,0.007017738,-0.009790717,,-0.003918243,-0.011026861,0.00052836,0.005252489,-0.017248794,,-0.002058851,-0.016143043,0.00094316,-0.003679916,-0.006371697,-0.002500261,0.000816325,-0.009309684
12/14/1990,0.013828685,-0.009087375,0.011663638,-0.011571331,0.013220042,0.007939378,0.003628911,0.006153353,0.015221766,0.008043693,0.000607057,,0.00546371,-0.009481108,,0.007147911,0.004355928,0.004645956,0.026549889,-0.032387232,,0.001917217,-0.01829437,0.001769552,0.003179528,0.004006527,0.004373135,0.001094657,0.004603727
12/17/1990,-0.003634624,0.010898656,-0.002866826,0.011081935,0.005373818,0.003864192,0.005711387,0.003635341,-0.006718011,0.005144807,0.004189846,,-0.00126327,0.01105679,,0.017648162,0.01278504,0.003601807,-0.005072571,0.005194853,,0.007674724,0.023283799,0.002216364,0.006588619,0.009147384,0.005204324,0.002659186,0.011787489
12/18/1990,0.018482724,-0.005894673,0.005783798,0.006170695,-0.004986976,1.70863E-05,-0.011148494,-0.004749765,0.011127489,0.006983211,0.000333165,,-0.008811577,0.013691034,,-8.05253E-05,-0.006370646,0.005159131,-0.012471427,0.011015729,,-0.012084885,-0.016475407,-0.006707639,-0.004199314,-0.002741452,0.000611402,-0.006058982,-0.005539245
12/19/1990,0.018528432,-0.008542738,0.011204543,0.000735226,0.001801386,0.0115764,0.009335906,0.008554459,0.007817222,-0.014657631,-0.006177024,,-0.000553074,0.001294296,,-0.004326555,-0.008184811,-0.003654437,-0.004120499,-0.006575824,,-0.000182039,-0.006584001,-0.003413276,-0.004342466,-0.004880372,-0.002367879,-0.003201754,-0.006934043
12/20/1990,-0.002896056,0.040601294,0.009831628,-0.001172362,-0.016171964,0.018809345,-0.0029168,0.012458563,-0.029070444,-0.000344621,0.004539624,,0.008061035,0.026912626,,0.003727284,0.009715613,-0.008259187,-0.014490626,-0.018903002,,0.015151728,0.006561432,0.001051549,0.00500466,0.007296483,0.005265365,0.000937709,0.009180621
12/21/1990,0.006394934,0.006228899,0.008247952,0.002506227,0.008112781,-0.012087325,-0.011127736,-0.00118259,0.02191177,-0.007233041,-0.002875674,,0.006383646,-0.050583978,,0.000815063,-0.001595862,0.008420937,-0.022116648,0.00750619,,-0.001985114,0.002876239,-0.003734265,-0.002621938,-0.001981062,-0.003601232,-0.003415494,-0.001096711
12/24/1990,-0.010036517,-9.49286E-05,-0.003616808,0.000621894,-0.002399808,0.00016368,-8.39779E-05,-0.000890621,-0.000115952,-0.000294908,0.003094628,,0.003751215,0.005503106,,0.000194081,-0.000267973,0.001432081,-3.21076E-05,-0.000117631,,0.000141709,-5.21048E-05,0.004929481,0.001912574,0.000177409,0.001179653,0.004708138,-0.00054283
12/25/1990,-0.000231693,-9.4911E-05,-9.40424E-05,-0.000144643,-6.16727E-05,-0.000128721,-8.39614E-05,-0.000108662,-0.000115933,-9.89562E-05,-0.000257755,,-7.56591E-05,-9.12797E-05,,-7.20652E-05,-0.000220272,-6.87629E-05,-3.20996E-05,-0.000117612,,-8.01567E-05,-5.20929E-05,-0.000263617,-0.000218835,-0.000192956,-0.000164086,-0.000257529,-0.000215676
12/26/1990,-0.00023082,-9.48933E-05,-0.000454444,-0.000144623,0.000886864,-0.00026438,-8.39449E-05,0.002072268,-0.000115914,-0.00194812,0.001205616,,-6.99568E-06,-9.12624E-05,,-0.000343456,-0.005510115,-8.79668E-05,-3.20916E-05,-0.000117592,,0.005451948,-5.2081E-05,-0.002439249,-0.00265165,-0.002774383,0.000301074,-0.002321807,-0.005057427
12/27/1990,-0.010721897,-0.011614832,-0.000618905,0.004536886,0.004923763,0.002253856,-0.00075459,0.025328903,-0.018032701,0.007834786,-0.003775676,,0.002477939,-9.12452E-05,,-0.007635433,-0.010707726,-0.000807744,0.027302323,-0.000321511,,-0.013324652,0.011923855,0.002177546,-0.002662899,-0.00546083,0.00082857,0.002298564,-0.010408006
12/28/1990,-0.005623784,-0.006064329,0.000889451,-0.005562163,0.009115292,0.020577387,-0.006717446,0.016577493,0.018941021,0.02349052,0.00099245,,0.003508323,-0.001577412,,0.007064973,0.005822238,0.001774739,-0.035563816,-0.006555592,,0.004215672,-0.030471797,-0.000236337,0.003704282,0.005999574,0.007915606,-0.000510125,0.005287645
12/31/1990,-0.011545558,-9.15441E-05,-0.000274131,-0.005097351,0.000521948,-0.000185646,-8.24477E-05,0.00229862,-0.000115988,-2.61665E-05,-0.002488558,,0.002031879,-0.00680199,,0.012242301,-0.000144943,-7.32379E-05,-2.97667E-05,-0.000116444,,6.13105E-05,-4.76614E-05,0.000852405,-1.87004E-05,-0.000522949,-0.000174814,0.000548088,-0.000518028
01/01/1991,-0.000211869,-7.77133E-05,-8.13489E-05,-0.000127898,-5.92121E-05,-0.000198021,-7.39446E-05,-0.000108426,-9.4526E-05,-9.86474E-05,-0.000240174,,-7.06377E-05,-7.73818E-05,,-7.2963E-05,-0.000138916,-5.99806E-05,-4.83903E-05,-9.53503E-05,,-5.27338E-05,-4.76835E-05,-0.00023989,-0.000181645,-0.000148833,-0.000166494,-0.000234387,-0.000138893
01/02/1991,-0.00510745,0.005567821,0.010410399,0.001492086,0.001564643,0.014598794,0.012137932,-0.012750413,0.003289244,-0.009880709,0.006150969,,-0.005767468,0.00724415,,0.006812569,-5.88765E-05,0.00541473,0.001826469,-0.003494269,,-0.012317735,0.009265471,-0.00628452,-0.001336986,0.00144989,0.00451596,-0.005902341,-0.000454229
01/03/1991,0.00413433,-0.024159159,0.002594879,0.001061963,0.007607434,-0.004330083,-0.003087655,-0.016789823,0.021434115,-0.010958307,0.000323997,,0.000760321,0.003563757,,0.001385107,-0.000129573,-0.015524741,0.004407145,-0.032823093,,0.00414716,0.008607132,0.006942474,0.001729321,-0.001184501,-0.00325273,0.006651329,-4.44091E-06
01/04/1991,0.008446676,-0.00873081,-0.009304085,0.006067284,-0.004837285,-0.007304565,-0.012527529,-0.02483066,-0.027289924,-0.000673331,-0.003484162,,-0.003234709,-0.034302225,,-0.004036152,-0.002071255,-0.004517818,-0.014660582,0.037493065,,-0.008641855,-0.000328753,-0.00389399,-0.003269079,-0.002916953,-0.005490876,-0.003403543,-0.001755313
01/07/1991,-0.003047831,-0.030513325,-0.021358722,-0.006676903,0.001968998,0.012562258,0.011813916,0.00240596,-0.030810458,-0.001109787,0.004827797,,0.004397622,0.024890055,,0.001750006,0.001207924,-0.009870765,-0.007642753,0.004343795,,0.004325542,0.002187454,0.006382054,0.003338164,0.001624663,0.003010967,0.005732983,0.001174156
01/08/1991,0.005765711,0.015457405,0.00495484,0.002317522,4.41983E-05,-0.001772669,-0.003400847,-0.001835919,0.026306815,-0.006852208,0.004433421,,0.002146559,-0.019873166,,0.001145794,0.008617865,-0.011969653,0.006544881,0.029275281,,-0.001801958,-0.009602095,-0.004440429,0.001668587,0.005123873,0.00015611,-0.004108681,0.00834179
01/09/1991,0.011980361,-0.005712338,-0.005057362,-0.001673085,-0.000329996,-0.012088291,0.0063775,-0.029305279,0.052422823,-0.014007934,-0.009987973,,-0.00485007,0.018090696,,0.002058692,-0.01353393,-0.018498759,-0.020672727,0.020969567,,0.000134934,-0.041550089,0.004665163,-0.005684604,-0.011482788,-0.010813932,0.004352011,-0.012369455
01/10/1991,-0.015833149,-0.011880208,-0.008795446,0.002022156,0.017472285,-0.007787881,-0.001023311,0.026858803,0.026081416,0.014786512,0.009265329,,0.000361804,-0.015586328,,-0.006803323,-0.008335576,-0.004597385,0.007710596,0.012318227,,-0.00126795,0.005478775,-0.003847182,-0.003228925,-0.002876906,0.005517481,-0.003558937,-0.008289122
01/11/1991,0.001946699,-0.010833703,0.01414392,0.003783497,0.000961876,-0.004502908,-0.003372064,-0.005453156,-0.020729632,0.000104044,0.001927222,,-0.013060071,-0.028562582,,0.000703946,-0.019643511,0.004339778,0.006150946,0.006107904,,-0.003079797,-0.017048275,-0.003978701,-0.008475951,-0.011034072,-7.40906E-05,-0.003595362,-0.018614317
01/14/1991,-0.004386015,0.006447329,0.009156764,0.009448042,0.008591319,0.00764554,-0.003960532,0.005850789,-0.010047343,0.003083738,0.011459705,,0.009003091,0.024341431,,0.001283364,-0.000964695,-0.00312959,-0.005280154,0.008912469,,-0.005202494,0.012872063,0.003520483,0.002906332,0.0025545,0.007419182,0.003815385,-0.000890904
01/15/1991,0.00670266,0.007768811,-0.007193236,0.002730904,-0.011350401,0.00706489,0.009003518,-0.012661519,0.008472315,-0.0113093,0.00103669,,0.000601629,-0.007648267,,-0.007623478,-0.000133834,-0.008555198,0.020811517,-0.00659455,,-0.007900822,0.001093322,-0.000365475,-0.000472245,-0.00053347,-0.001643405,-0.000210563,1.20278E-05
01/16/1991,-0.006472616,-0.029762445,-0.014298626,0.001767252,-0.02041896,-0.006236406,0.001575198,0.006129592,-0.005759942,-0.00590892,-0.00194141,,0.002984015,0.021405999,,0.004996802,0.019046812,0.010097474,0.003979576,0.009567956,,-0.002528975,-0.012225514,-0.00912136,0.002639704,0.009384957,-0.002923028,-0.008574999,0.017662095
01/17/1991,-0.01548656,-0.008027677,-0.021423431,-0.001354902,0.018294543,-0.04175768,0.002421066,0.002498562,-0.017114791,-0.011300539,-0.018218328,,-0.014316557,0.004478875,,-0.008726942,-0.035676448,-0.012876626,0.003309276,0.030656555,,0.014590633,-0.065965647,-0.013259652,-0.022073751,-0.02703619,-0.018027679,-0.012656075,-0.033987865
01/18/1991,0.01276543,0.007613066,0.007937774,-0.000955074,-0.002894205,0.00473148,0.012168321,-0.013356634,-0.007131813,0.000266962,0.001805714,,0.001077845,-0.002115317,,0.003370009,0.00028707,-0.006703318,0.007973067,0.018225984,,-0.00677935,0.020326851,0.001934284,0.001271758,0.000893467,0.00138244,0.001786116,0.00067785
01/21/1991,0.020317811,-0.005335158,0.013013856,0.005225526,0.006670998,0.003961489,0.004402491,0.007316076,0.004565773,0.004170763,0.001502301,,0.004339541,0.005000534,,-0.000847195,0.011486037,0.005453938,0.005328108,0.015340833,,0.004077017,-0.003830798,0.002582209,0.00611202,0.008129572,0.002990994,0.002717389,0.011562491
01/22/1991,0.002650526,0.003463075,0.00023735,0.002555167,-0.011737294,0.008878791,-0.002076095,-0.002532367,-0.000273106,0.001028603,0.001378039,,0.004391419,0.009828732,,0.011894632,0.000749474,0.013365964,-0.004288274,-0.006509601,,-0.012679858,0.009446826,-0.003578598,-0.000187782,0.001739662,0.003252414,-0.003264131,0.000739544
01/23/1991,-0.001634454,0.006716477,0.023653282,-0.000159004,0.001824192,0.001461613,0.002598835,0.004683886,-0.004004735,0.010881353,0.000241781,,-0.000771596,-0.023221303,,-0.002566491,0.00537849,0.00044221,0.007064385,0.017819492,,0.004425953,-0.006737059,-0.005723466,0.000400348,0.003862835,0.002336045,-0.005436521,0.005040601
01/24/1991,-0.017419732,-0.01523661,-0.01766344,0.004145034,-0.011200724,-0.006901802,0.008665851,-0.014280633,-0.005098202,-0.010456531,-0.012221184,,-0.002966271,-0.011228216,,-0.007693269,-0.012415527,-0.010395369,0.006466025,-0.010272705,,-0.003081056,-0.033383482,-0.007894495,-0.010012354,-0.011198388,-0.01072323,-0.007270352,-0.012290684
01/25/1991,-0.003506843,0.007439006,0.014014462,0.00358441,-0.014637467,-0.004532607,0.008546304,0.009936391,-0.033230149,0.003970942,-0.001559385,,-0.007002391,0.044218496,,-0.00646892,-0.010349385,-0.006290159,-0.013989086,-0.040093812,,1.01638E-05,-0.003174943,-0.001218814,-0.004531225,-0.006392423,-0.001483061,-0.000966947,-0.010028697
01/28/1991,0.005916406,-0.003181112,-0.000630978,-0.001359852,-0.015379171,-0.000867012,0.002713138,-0.010720513,0.014899595,-0.004196329,-0.004689374,,0.004035427,8.98894E-05,,-0.002787318,-0.001790123,-0.003913087,-0.00083974,-0.010847943,,0.003054008,-0.02686912,-0.003148569,-0.002767061,-0.002551581,-0.004466513,-0.003054346,-0.001390182
01/29/1991,-0.002825444,-0.005925586,0.004856784,-0.00037496,-0.006609283,-0.003741551,0.014141887,-0.001734128,0.016802791,0.003684425,0.000301051,,0.001072014,0.011687162,,0.001971189,0.000943891,0.005272,-0.003094504,-0.011212246,,-0.005351952,0.002145423,-0.004370941,-0.001202981,0.000585248,0.000434452,-0.004160091,0.000732446
01/30/1991,0.016182358,0.017828085,-0.000758269,0.000690018,-0.007743873,-0.00639379,0.007712273,-0.016769298,-0.04257093,-0.02043221,-0.00762608,,-0.007750097,-0.038492872,,-0.011037609,0.002792615,-0.000500722,-0.004675624,-0.024531725,,-0.001873739,-0.015100439,-0.010799348,-0.004971424,-0.001698007,-0.009117667,-0.010190803,0.002904627
01/31/1991,0.046732731,-0.02821358,0.005234323,-0.00530097,-0.002673277,-0.016769184,0.004751029,0.010644845,0.015323202,0.000288539,-0.038484943,,-0.001748261,0.014438856,,-0.00156638,0.005554759,0.001159291,0.027780914,0.003661537,,-0.011722105,-0.003026555,-0.005331423,-0.00391194,-0.003121914,-0.01838276,-0.005329792,0.006604564
02/01/1991,-0.00967098,0.010873659,0.008687306,-0.006055071,-0.019788188,0.009445029,0.004430824,-0.009932598,-0.004717024,-0.002881881,0.001243308,,0.009014853,0.006558392,,0.010178544,0.002826134,0.006848191,0.003648265,-0.035350689,0.006277602,-0.008590883,-0.011856809,-0.00168758,0.000569766,0.001875973,0.001647389,-0.001871945,0.002358977
02/04/1991,0.022422786,-0.007252768,0.018160581,-0.001802399,-0.003221917,-0.017898764,-0.007473418,-0.0135686,0.009396821,0.001710975,-0.005745079,,-0.005933063,-0.001158774,,0.006262034,-0.008064565,-0.011259157,-0.012345824,-0.010807627,-0.002912139,0.004610524,0.011718395,-0.00611765,-0.006274634,-0.006365149,-0.005773632,-0.005936254,-0.006931643
02/05/1991,0.000922256,-0.007606029,-0.000811393,-0.004300456,0.014294422,0.004758644,-0.001989482,0.004946764,-0.016521789,-0.008878856,-0.005009481,,-0.003476092,-0.005772469,,0.002632004,-0.010292346,-0.005310972,0.004691939,0.000446668,0.011484961,0.00724188,0.030112052,-0.000846292,-0.004382844,-0.006422491,-0.001582058,-0.000992095,-0.009571168
02/06/1991,0.000898435,-0.003185185,-0.005627883,0.000281489,0.005995479,0.006538481,-0.011804517,-0.001812006,-0.026387135,0.005368915,0.003404725,,-0.006107624,-0.002225372,,0.001428006,0.007729862,0.012909326,0.054749833,-0.000128044,-0.019360818,-0.005101689,-0.004118002,-0.002274554,0.002790107,0.005727454,0.004029767,-0.002167019,0.007041772
